	ids	body	Uncertainity of Post_Diagnosis	Results and Side-Effects Observed	Medical Assistance	Diet and Maintenance	Information Source	Concepts
504	LIPITOR.323.txt	Depression, anxiety, spaced-out feeling, lack of concentration, insomnia. I take zoloft for major depression and it works well. However, within days of starting lipitor, I started feeling the adverse side effects Depression, anxiety, spaced-out feeling, lack of concentration, insomnia which are pretty much how I felt when I was experiencing major depression. The thing is, if I were to stop taking zoloft today, it would be months before I felt the depression returning, and it would take months to get back to normal when I restarted zoloft. Lipitor put me in that state in a could of weeks, and after stopping lipitor, I was feeling better in a few days. Just to be sure, I started taking lipitor a second time, and the depression came back within one or two days. It's now a week since I stopped it and I'm just now getting back to normal. I haven't noticed any increased muscle or joint pain. I'm not touching statins again. 	0	1	0	0	0	lack of concentration|feeling better|increased muscle|returning|insomnia|major depression|depression|anxiety|side effects|Depression|normal|week|months|joint pain|stopping|stopping|lipitor|Lipitor|statins|feeling|lipitor|Lipitor|statins|back|touching
505	ARTHROTEC.36.txt	Took my 1st pill 5 hours ago & almost immediately experienced sever abdominal cramps. Much like period cramps. Just took 2 Advil to try & combat the cramping pain! Also; some diarrhea. Will not take any more of these!. 	0	1	0	0	0	abdominal cramps|cramps|cramping pain|Much|period|sever|Advil|Advil|like|Will|experienced|immediately|diarrhea
506	LIPITOR.514.txt	Started getting ocular migranes and migranes during sexual intercourse. Never had migranes before. Migranes stopped after stopping lipitor. 	0	1	0	0	0	sexual intercourse|stopping|stopping|lipitor|lipitor|ocular
507	LIPITOR.531.txt	on 10mg tightness and fatigue in forearms and legs. Pain in side muscles on one side of chest. Off balanced-ness. However, I started to have these symptoms to a lesser degree two weeks before I started the Lipitor due to a viral upper respiratory infection. These symptoms increased with Lipitor and lessened when I went off it. Wondering if metabolic changes battling high cholesterol is the cause rather than the drug formulation itself. I will try taking Co-Enzyme Q to moderate side effects. I also take Zinc and Omega 3-6-9 capsules (which lowers cholesterol). 	0	1	0	1	0	upper respiratory infection|high cholesterol|Pain|increased|side of chest|side effects|forearms|legs|fatigue|symptoms|Lipitor|cholesterol|Lipitor|drug|Zinc|Enzyme|lowers|cholesterol|viral|degree|moderate|Enzyme|Enzyme|lowers|metabolic|viral|balanced
508	LIPITOR.433.txt	My Dr increased my dose from 10 to 20mg. Have been taking for about 4 years. my liver readings went up' am constipated and bloated with loss of appetite. Went off Lipitor for 2 weeks and felt great. Now, I'm back on 10mg plus another drug. Bloated again with headaches. Am not a headache person. Will wait out this week before I contact the Dr. 	0	1	1	0	0	loss of appetite|constipated|headaches|headache|Lipitor|Lipitor|drug|contact|liver|back|Will|week|increased
509	LIPITOR.258.txt	sever muscle weakness with nerve damage,memory loss,red spots all over my body,hair loss,slowed speach,aphasia brain not sending messages to my muscles,shufflihg gait,unable to get out of chairs without help. Itook Lipitor for ten plus years 10mg then Dr raised it to 20mg and about 2 weeks latter raised it to 40mg I took 4 pills and I could not walk,get out of a chair, put my hand up to my mouth,ringing in my ears, sinus problems,I was told the pain in my back was galblader when I had it removed 20years befor. I ask my Dr about my hairloss and spots on my body&was told [Your age]whenI lost my ability to walk very far I ask my pharmacist what drug if any would cause this she said stop the Lipitor and get to your Dr a.s.a.p. I stopped the drug 5weeks ago and have been in physcle therapy for almost 5wks with some help but the weakness comes & goes from one side to the other& back again .I have aphasia intermittingly, My eyes get blury My brain is going on overload right now so I pray that someway some how this killer drug gets off the market befor any more trusting souls get simptoms of unsuspected side effects. After reading all the side effects and looking back on all my proble. 	0	1	0	0	0	ringing in ears|muscle weakness|hair loss|said|sinus problems|pain in back|weakness|spots|nerve damage|side effects|memory loss|aphasia|messages|help|trusting|Lipitor|Lipitor|drug|speach|therapy|sever|unable|gait|ability to walk|proble|overload|right|brain|hand|eyes|chairs|back
510	LIPITOR.399.txt	"Took for 30 days. Was aware of side effects, but DOC assured me they were minimal. I started getting some pain in ankles from time to time, I work out so attributed the pain to ""old age"" (45). I was in Baltimore on business when one night I started experiencing severe pain in one ankle - I could not sleep. I was a bit better the next day, but limped around a bit. A week later the pain came back, my ankle hurt so much I could hardly make to work. I could not walk up the stairs in my house without extreme pain. I felt horrible & made an appointment with DOC. Thought it might be gout, but found this website. I quit taking the crap before my appointment with DOC. The nurse told me ""we have a lot of people who complain about pain"". DOC understood and has kept me off Statins. I wish those who take this stuff successfully the best, but for those of us who have adverse effects this can be deviating. It took me 3-4 weeks to fully recover. MD's need to take their patients reports about Lipitor seriously. I would rater drink gasoline than take this stuff again! . I have to wonder if the effects of this Med are being downplayed by the powers that be. ????????????. "	0	1	1	0	0	patients reports|business|website|week|day|adverse effects|side effects|severe pain|3-4|complain|30 days|effects|sleep|walk up stairs|Thought|understood|appointment|Statins|Lipitor|Statins|Lipitor|recover|ankles|back|pain|gout|crap|ankle
511	ARTHROTEC.49.txt	Took one pill and 20 minutes later had intense pelvic and back pain. Felt like a miscarriage (I've had 3 of them). This intense, horrid pain lasted 1.5 hours. Then I had spotting. And terrible bloating and nausea. 	0	1	0	0	0	and back pain|nausea|pain|pelvic|like|miscarriage|spotting|bloating|minutes
512	ARTHROTEC.15.txt	Particularly diahrea! Many unscheduled washroom stops over the time I've taken this medication. Lately ankle swelling and lower tendon pain that was not experienced previously. Males tend to tolerate this medication better than women from my observation. This medication helped get me back to work and achieve tolerable pain levels and mobility. I stopped taking it for 4 days and the pain returned. Currently take one 75mg dose 2 hours before work and seems to be enough to ease my particular condition. Probably alright for otherwise healthy individuals but those with other medical problems should probably avoid it. It will most likely exacerbate there ill health with unwelcome side effects. 	1	1	0	0	0	ankle swelling|side effects|tendon pain|pain|ill|observation|medication|exacerbate|mobility|probably|likely|other medical|problems|Currently take|Probably|condition|back|experienced
513	LIPITOR.762.txt	Nagging muscle pain between and just below my shoulder blades, persistent fatigue, moderate insomnia, increasingly unable to focus or stay. I took 20mg/day for over four years before the totality of the side effects and their likely root cause finally hit me over the head. The adverse effects were insidiously gradual in their development which kept the alarm bells from going off sooner. Like many, I attributed each individual symptom to. 	1	1	0	0	0	unable to focus|muscle pain|fatigue|symptom|adverse effects|side effects|development|blades|alarm|likely|insomnia|root|head|shoulder|Like|persistent|day|moderate
514	LIPITOR.94.txt	I have done very well with Lipitor for the last 2 1/2 years. It has reduced my cholesterol significantly-from over 300 to under 150. Two weeks ago I was given the new generic. This week I noticed that all my fingers and toes were tingling, a pins and needles feeling. It was like they had fallen asleep. I immediately went back to pharmacy and got brand name again (luckily my insurance pays-it will be $15/ 3 month supply more, but it's worth it). I have noticed just within the last two days the tingling is gone. Thank goodness! I read that generics have the same active ingredients, but there may be a difference in how the medicine is released. It's not EXACTLY the same. High cholesterol runs in my family and I am greatful that Lipitor can help me manage this. 	0	1	0	0	0	High cholesterol|tingling|brand name|pharmacy|family|given|month|week|help|immediately|insurance|Lipitor|active|cholesterol|Lipitor|generic|generics|cholesterol|medicine|fingers|toes|needles|pins|feeling|like|asleep|runs|new|back|released|difference|active
515	LIPITOR.314.txt	Started taking Lipitor 3 months ago. Have experiences significant weight gain even though I have been following a low caloric diet. Also have experienced fatigue, sleepless nights, bouts of constipation and diarria. Have also had muscle pain especially in the leg/calf area and the lower back. Originaly thought that the pain might be caused from a slip disc that I have, but the pain is different than experienced before. After reading all the ratings on thib web site I'm convinced that the new pain/weight gain/fatigue and general not feeling. 	1	1	0	1	1	experiences|feeling|experienced|muscle pain|fatigue|pain|lower back|calf|Lipitor|Lipitor|weight|slip|disc|new|low|constipation|months|leg
516	LIPITOR.186.txt	10mg; after 1.5 years waking up fatigued even after long sleep; unexplained pain in the right foot; and feel lethargic during the day. Blurred vision (thought eyes tested fine during last visit to eye doc) and joint pain. Bypass @40yr + diabetic. Was put on lipitor immediately before the surgery 1.5 years ago. Had initial funny feeling in the head after starting the medicine, but (as it seems) began to tolerate. Have well controlled diabetes through diet+exercise (<5.5 HbA1c)! Lipitor related symptoms (lack of enthusiasm, short term memory loss, muscle pain, bone/joint pain)are showing up (Liver Enzymes were OK in the last blood test, however). Metabolic syndrome is genetic, since my 8 and 4 year children tested with High LDL. Simply don't know what to do to bring LDL down. At this stage it is not clear what is better of the two evils: Lipitor or High LDL? And how to lower LDL without the side effects of statins? Vegetarian diet (approx. 5% saturated fat) and Exercise is already close to perfection based on the available information, but still left elevated LDL/HDL ratio to 5+ if not on Lipitor. 	0	1	0	1	0	short term memory loss|Vegetarian diet|Blurred vision|diabetic|High LDL|don't know|related|controlled|elevated|sleep|perfection|side effects|muscle pain|joint pain|lethargic|fatigued|pain|symptoms|right foot|eyes|bone|eye|enthusiasm|feeling|feel|blood test|Metabolic|stage|diabetes|Liver|syndrome|Exercise|surgery|Bypass|lipitor|Lipitor|fat|statins|lipitor|Lipitor|Enzymes|fat|statins|medicine|Enzymes|Enzymes|waking|tested|year|day|information|immediately|visit|head
